CO,DIFF,FECHA,HOURNORAIN,NO,NO2,NOX,O3,PM10,PM25,PMCO,RH,SO2,Station_code,T2MMAX,T2MMEAN,T2MMIN,TMP,TPRECMAX,WDR,WSP,class_tmp,latitud,longitud,prev_CO,prev_NO2,prev_NOX,prev_O3,prev_PM10,prev_PM25,prev_PMCO,prev_SO2
7.2291666667,0.9343658466,2019-01-12 00:00:00,0,6.5171650015,21.1238013028,27.6829672348,31.9758228778,41.7916666667,27.5416666667,14.1666666667,59.375,3.5249231703,AJM,20.15444,12.44427,6.0588,11.5099041534,0.00014,186.2083333333,2.0583333333,2,19.2721,-99.2077,8.5645833333,16.7083333333,19.75,39.3333333333,37.2083333333,20.1666666667,16.9583333333,5.25
4.0151847387,1.254545016,2019-01-13 00:00:00,0,2.0514950044,14.9964039083,17.090568371,33.3024686335,30.625,23.4583333333,7,71.7083333333,1.2873847554,AJM,18.3453,12.62643,7.96041,11.371884984,0.00025,239.9166666667,2.475,2,19.2721,-99.2077,7.2291666667,21.1238013028,27.6829672348,31.9758228778,41.7916666667,27.5416666667,14.1666666667,4
5.7958333333,-0.9980366667,2019-01-14 00:00:00,0,3.9166666667,18.5416666667,22.2916666667,24.625,37.125,25.75,11.4583333333,65.4583333333,7.0416666667,AJM,18.14742,11.94363,7.28951,12.9416666667,4E-05,234,1.8916666667,2,19.2721,-99.2077,4.0151847387,14.9964039083,17.090568371,33.3024686335,30.625,23.4583333333,7,3.5249231703
9.8145833333,-1.2475833333,2019-01-15 00:00:00,0,10.625,27.7083333333,38.5,31.0833333333,52.6666666667,33.375,19.2916666667,59.875,13.625,AJM,20.32241,11.71075,5.69116,12.9583333333,1E-05,127.2916666667,1.675,2,19.2721,-99.2077,5.7958333333,18.5416666667,22.2916666667,24.625,37.125,25.75,11.4583333333,1.2873847554
8.90625,-2.7081833333,2019-01-16 00:00:00,0,4.8333333333,19.125,24.25,42.2916666667,48.1666666667,30.5416666667,17.625,54.0416666667,6.125,AJM,20.48757,12.43765,6.496,15.1458333333,1E-05,161.6666666667,2.2041666667,1,19.2721,-99.2077,9.8145833333,27.7083333333,38.5,31.0833333333,52.6666666667,33.375,19.2916666667,7.0416666667
9.8,-2.07999,2019-01-17 00:00:00,0,6.9166666667,24.1666666667,31,31.6666666667,47.5416666667,28.2916666667,19.3333333333,54.8333333333,9.3333333333,AJM,19.20486,12.98251,8.20443,15.0625,3E-05,138.5,1.8541666667,1,19.2721,-99.2077,8.90625,19.125,24.25,42.2916666667,48.1666666667,30.5416666667,17.625,13.625
7.5708333333,-2.2161133333,2019-01-18 00:00:00,0,4.3088316681,16.8321346361,21.1413005681,32.5174895445,32.875,17.9166666667,14.9583333333,52.5416666667,2.8874615851,AJM,18.98953,12.90472,7.15496,15.1208333333,1E-05,150.5,2.575,1,19.2721,-99.2077,9.8,24.1666666667,31,31.6666666667,47.5416666667,28.2916666667,19.3333333333,6.125
10.0193514054,-1.6668033333,2019-01-19 00:00:00,0,7.3848283377,24.8714039083,32.1322350377,40.5524686335,40.875,21.9583333333,19,43.8333333333,2.4540514221,AJM,20.70419,13.41653,8.25045,15.0833333333,1E-05,151.375,2.1625,1,19.2721,-99.2077,7.5708333333,16.8321346361,21.1413005681,32.5174895445,32.875,17.9166666667,14.9583333333,9.3333333333
6.4354166667,-2.1125233333,2019-01-20 00:00:00,0,3.2916666667,17.7916666667,21,32.125,37.9166666667,25.0833333333,12.6666666667,55.0416666667,10.625,AJM,20.75472,11.33331,3.58541,13.4458333333,0,123.125,2.1,1,19.2721,-99.2077,10.0193514054,24.8714039083,32.1322350377,40.5524686335,40.875,21.9583333333,19,2.8874615851
10.4166666667,-3.43937,2019-01-21 00:00:00,0,10.1666666667,23.4166666667,33.5833333333,48.6666666667,44,23.5833333333,20.5,29,12.5416666667,AJM,22.89083,11.49813,2.64303,14.9375,0,140.5416666667,2.45,1,19.2721,-99.2077,6.4354166667,17.7916666667,21,32.125,37.9166666667,25.0833333333,12.6666666667,2.4540514221
8.3666666667,-3.7522,2019-01-22 00:00:00,0,4.7083333333,13.125,17.75,38.4166666667,26.25,9.8333333333,16.5,19.75,1.0833333333,AJM,21.60488,12.3728,5.61434,16.125,0,173,3.7666666667,1,19.2721,-99.2077,10.4166666667,23.4166666667,33.5833333333,48.6666666667,44,23.5833333333,20.5,10.625
7.0571449129,-4.0288933333,2019-01-23 00:00:00,10354.45703,3.5833333333,14.9166666667,18.4583333333,26,25.6315156493,11.3777660438,14.2123092116,32.7916666667,1.3333333333,AJM,22.98565,13.11694,6.39913,17.1458333333,0,200.0416666667,2.475,1,19.2721,-99.2077,8.3666666667,13.125,17.75,38.4166666667,26.25,9.8333333333,16.5,12.5416666667
8,-4.1340866667,2019-01-24 00:00:00,14985.1709,4.1838316681,11.8321346361,15.9746339015,24.1424895445,27.4166666667,11.5833333333,15.8333333333,38.8333333333,1.6791282518,AJM,22.49758,13.18258,5.23977,17.3166666667,0,232.375,3.3375,1,19.2721,-99.2077,7.0571449129,14.9166666667,18.4583333333,26,25.6315156493,11.3777660438,14.2123092116,1.0833333333
7.380662985,-3.60415,2019-01-25 00:00:00,19521.19531,3.8014950044,10.9964039083,14.7989017044,27.5108019668,25.298182316,11.2944327105,14.0039758783,33.625,3.5373847554,AJM,22.87963,13.90835,7.17245,17.5125,0,177.125,3.8041666667,1,19.2721,-99.2077,8,11.8321346361,15.9746339015,24.1424895445,27.4166666667,11.5833333333,15.8333333333,1.3333333333
5.8232245646,-3.8939633333,2019-01-26 00:00:00,19253.85938,2.9166666667,10.1666666667,13.0833333333,21.9583333333,25.2825782465,12.3888302189,12.9782127248,33.0416666667,1,AJM,22.0101,12.67687,5.44894,16.5708333333,0,180.0416666667,3.7208333333,1,19.2721,-99.2077,7.380662985,10.9964039083,14.7989017044,27.5108019668,25.298182316,11.2944327105,14.0039758783,1.6791282518
3.8041666667,-1.9077966667,2019-01-27 00:00:00,4920.19287,1.5,9.625,11.125,29.5416666667,19.0416666667,11.4166666667,7.5416666667,36.2916666667,3.1666666667,AJM,19.5502,11.69637,4.77419,13.6041666667,1E-05,177.5833333333,2.4125,1,19.2721,-99.2077,5.8232245646,10.1666666667,13.0833333333,21.9583333333,25.2825782465,12.3888302189,12.9782127248,3.5373847554
7.9791666667,-3.6854133333,2019-01-28 00:00:00,12795.38184,2.1666666667,13.5,15.7083333333,30.4583333333,30.75,15,15.8333333333,36.6666666667,3.375,AJM,21.49447,11.59792,4.07357,15.2833333333,1E-05,200.125,2.7708333333,1,19.2721,-99.2077,3.8041666667,9.625,11.125,29.5416666667,19.0416666667,11.4166666667,7.5416666667,1
11.0104166667,-3.9070766667,2019-01-29 00:00:00,11338.86328,3.8333333333,17.875,21.7083333333,37.2916666667,41.4583333333,19.7083333333,21.7916666667,38.1666666667,2.0833333333,AJM,21.73861,11.80959,4.06042,15.7166666667,0,154.5,3.1416666667,1,19.2721,-99.2077,7.9791666667,13.5,15.7083333333,30.4583333333,30.75,15,15.8333333333,3.1666666667
7.8854166667,-3.88138,2019-01-30 00:00:00,12024.54004,2.9754983348,15.1654679694,18.1413005681,29.6424895445,28.125,12.375,15.5833333333,35.2083333333,1.5541282518,AJM,21.40624,11.93112,4.37463,15.8125,1E-05,197.7916666667,2.9708333333,1,19.2721,-99.2077,11.0104166667,17.875,21.7083333333,37.2916666667,41.4583333333,19.7083333333,21.7916666667,3.375
7.2711412312,-4.425,2019-01-31 00:00:00,25908.74805,3.2598283377,11.7047372416,15.1739017044,30.1358019668,25.2213646319,11.1305320876,14.0912850899,23.0416666667,1.3707180887,AJM,22.06313,12.1,4.49655,16.525,1E-05,198.625,3.1625,1,19.2721,-99.2077,7.8854166667,15.1654679694,18.1413005681,29.6424895445,28.125,12.375,15.5833333333,2.0833333333
7.5520833333,-4.4945133333,2019-02-01 00:00:00,20415.875,6.0833333333,16.25,22.2083333333,29.7916666667,29.0416666667,14.0833333333,14.8333333333,28.2916666667,1.4166666667,AJM,20.58505,11.92632,4.46945,16.4208333333,0,154.375,2.4166666667,1,19.2721,-99.2077,7.2711412312,11.7047372416,15.1739017044,30.1358019668,25.2213646319,11.1305320876,14.0912850899,1.5541282518
10.2020833333,-3.87812,2019-02-02 00:00:00,12083.7207,3,19.8333333333,22.9166666667,46.2916666667,46,25.8333333333,20.125,35.5833333333,9.0665898369,AJM,22.80016,13.14688,6.47799,17.025,0,150.75,2.4916666667,1,19.2721,-99.2077,7.5520833333,16.25,22.2083333333,29.7916666667,29.0416666667,14.0833333333,14.8333333333,1.3707180887
10.2416666667,-3.2224466667,2019-02-03 00:00:00,8816.32715,1.7916666667,14.1666666667,15.8333333333,45.1666666667,42.2083333333,21.9583333333,20.25,36.9583333333,7.0416666667,AJM,23.89602,14.70672,7.56219,17.9291666667,0,159.25,2.6541666667,1,19.2721,-99.2077,10.2020833333,19.8333333333,22.9166666667,46.2916666667,46,25.8333333333,20.125,1.4166666667
10.2708333333,-3.9446166667,2019-02-04 00:00:00,4932.90234,1.4583333333,12.7916666667,14.4166666667,41.0833333333,40.6666666667,20.3333333333,20.3333333333,38.25,9.375,AJM,24.42617,14.63455,7.25588,18.5791666667,0,173.7083333333,3.3583333333,1,19.2721,-99.2077,10.2416666667,14.1666666667,15.8333333333,45.1666666667,42.2083333333,21.9583333333,20.25,9.0665898369
7.2429558198,-2.7400566667,2019-02-05 00:00:00,14050.68066,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,33.2083333333,3.2990780433,AJM,25.78933,15.50161,6.23889,18.2416666667,0,163.5,2.4541666667,1,19.2721,-99.2077,10.2708333333,12.7916666667,14.4166666667,41.0833333333,40.6666666667,20.3333333333,20.3333333333,7.0416666667
7.2429558198,-2.84435,2019-02-06 00:00:00,12723.50586,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,34,3.2990780433,AJM,26.12109,16.26815,8.88635,19.1125,0,178,2.6083333333,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,9.375
7.2429558198,-1.2771866667,2019-02-07 00:00:00,12938.79883,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,34.638175026,3.2990780433,AJM,26.89333,17.00198,9.29568,18.2791666667,0,217.4583333333,2.8125,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,0.9207633333,2019-02-08 00:00:00,7867.27051,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,57.7083333333,3.2990780433,AJM,23.06112,14.99993,8.89312,14.0791666667,4E-05,249.625,3.4541666667,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.0302,2019-02-09 00:00:00,1251.72241,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,58.25,3.2990780433,AJM,22.2145,12.8323,5.21719,14.8625,0,147.75,2.8208333333,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.6534533333,2019-02-10 00:00:00,30237.16797,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,42.75,3.2990780433,AJM,23.58788,13.22988,4.97161,15.8833333333,0,143.2916666667,2.3791666667,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.8036633333,2019-02-11 00:00:00,22126.72266,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,43.75,3.2990780433,AJM,24.09207,14.47967,7.36212,17.2833333333,0,155.2916666667,2.5541666667,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-1.40802,2019-02-12 00:00:00,17802.07422,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,53.5833333333,3.2990780433,AJM,23.83871,14.62948,6.28231,16.0375,1E-05,217.4166666667,2.7625,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,0.41148,2019-02-13 00:00:00,0,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,72.9583333333,3.2990780433,AJM,21.77889,13.71148,7.67611,13.3,0.00021,111.5833333333,2.3416666667,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-1.33635,2019-02-14 00:00:00,0,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,55.2083333333,3.2990780433,AJM,24.37795,15.52615,8.78091,16.8625,0.00019,178.2083333333,2.6416666667,2,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.63478,2019-02-15 00:00:00,9392.72363,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,43.7083333333,3.2990780433,AJM,26.61654,16.70272,9.28616,19.3375,0,136.2083333333,2.8791666667,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.5324266667,2019-02-16 00:00:00,22709.76953,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,37.125,3.2990780433,AJM,27.99197,17.75924,9.52847,20.2916666667,0,155.1666666667,3.7083333333,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-3.1191766667,2019-02-17 00:00:00,30828.66797,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,37.4583333333,3.2990780433,AJM,27.93734,17.45999,9.57589,20.5791666667,0,184.8333333333,2.9,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.68196,2019-02-18 00:00:00,31572.55859,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,28.25,3.2990780433,AJM,27.34463,17.15554,9.63714,19.8375,0,172.0416666667,3.8875,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-3.9782866667,2019-02-19 00:00:00,37340.26953,4.4119600353,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,19.6666666667,3.2990780433,AJM,25.08077,15.25088,6.7091,19.2291666667,0,221.5416666667,4.4041666667,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.2429558198,-2.7237033333,2019-02-20 00:00:00,36088.47656,4.4119600353,16.9712312665,21.391213635,19.8683124223,33.156375583,19.0663850509,14.0954210789,24.026350052,3.2990780433,AJM,25.07803,15.28463,7.78463,18.0083333333,0,191.1484717508,3.2013262799,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,40.4197490679,33.156375583,19.0663850509,14.0954210789,3.2990780433
3.6985612432,-3.12842,2019-02-21 00:00:00,34998.375,2.0416666667,3.4583333333,5.375,16.1666666667,33.156375583,19.0663850509,14.0954210789,23.4583333333,3.2990780433,AJM,24.94644,14.68408,6.49127,17.8125,0,226.75,4.625,1,19.2721,-99.2077,7.2429558198,16.9712312665,21.391213635,19.8683124223,33.156375583,19.0663850509,14.0954210789,3.2990780433
4.9648912312,-3.4822566667,2019-02-22 00:00:00,8486.05664,4.4166666667,7.2916666667,11.5833333333,17.7083333333,18.8242449131,7.7221635523,11.1448793914,25.125,3.2990780433,AJM,22.79479,14.52191,8.33535,18.0041666667,0,169.1666666667,3.4958333333,1,19.2721,-99.2077,3.6985612432,3.4583333333,5.375,16.1666666667,33.156375583,19.0663850509,14.0954210789,3.2990780433
7.4758949129,-1.7627566667,2019-02-23 00:00:00,0,3.7254983348,12.2071346361,15.9329672348,25.784979089,26.923182316,12.0444327105,14.920642545,38.5833333333,3.2990780433,AJM,24.85214,15.72891,8.19537,17.4916666667,0,146.3333333333,2.8041666667,1,19.2721,-99.2077,4.9648912312,7.2916666667,11.5833333333,17.7083333333,18.8242449131,7.7221635523,11.1448793914,3.2990780433
5.9693514054,0.6621133333,2019-02-24 00:00:00,32.64533,2.7181616711,13.7047372416,16.3822350377,31.194958178,25.625,14.7916666667,10.75,53.1666666667,3.2990780433,AJM,25.29293,16.31628,9.21713,15.6541666667,3E-05,200.5416666667,3.0375,2,19.2721,-99.2077,7.4758949129,12.2071346361,15.9329672348,25.784979089,26.923182316,12.0444327105,14.920642545,3.2990780433
6.5125,0.71737,2019-02-25 00:00:00,1942.64136,6,16.875,22.9583333333,33.125,33.9166666667,21.375,12.625,61.625,3.2990780433,AJM,25.57147,15.77987,8.53475,15.0625,7E-05,160.9166666667,2.4833333333,2,19.2721,-99.2077,5.9693514054,13.7047372416,16.3822350377,31.194958178,25.625,14.7916666667,10.75,3.2990780433
6.3875,-0.1279533333,2019-02-26 00:00:00,0,6.9166666667,19.3333333333,26.4166666667,26.25,23.875,11.6666666667,12.4166666667,41.2083333333,3.2990780433,AJM,26.65255,17.01788,9.65588,17.1458333333,6E-05,180.2083333333,2.5875,2,19.2721,-99.2077,6.5125,16.875,22.9583333333,33.125,33.9166666667,21.375,12.625,3.2990780433
7.675,-0.7753133333,2019-02-27 00:00:00,26293.89453,4.8333333333,16.25,21.125,38.625,24.5,9.375,15.0833333333,27.625,3.2990780433,AJM,27.13851,17.38302,9.74621,18.1583333333,1E-05,186.625,3.2458333333,2,19.2721,-99.2077,6.3875,19.3333333333,26.4166666667,26.25,23.875,11.6666666667,12.4166666667,3.2990780433
9.0333333333,-1.66321,2019-02-28 00:00:00,25977.4375,3.6666666667,17.75,21.5833333333,51.6666666667,30.75,12.9583333333,17.75,25.9583333333,3.2990780433,AJM,27.34554,17.06179,8.49722,18.725,0,152.1666666667,2.675,1,19.2721,-99.2077,7.675,16.25,21.125,38.625,24.5,9.375,15.0833333333,3.2990780433
11.7672680721,-1.7864466667,2019-03-01 00:00:00,28574.11328,3.2843300029,22.4142692722,25.7409344696,57.2433124223,46.0546979652,22.5888654209,23.4246184232,32.0965083593,3.2990780433,AJM,27.7286,17.45522,8.8149,19.2416666667,0,150.8450692087,2.8360798066,1,19.2721,-99.2077,9.0333333333,17.75,21.5833333333,51.6666666667,30.75,12.9583333333,17.75,3.2990780433
10.2985180721,-1.6724033333,2019-03-02 00:00:00,33748.65234,2.6764950044,13.163070575,15.965568371,55.5941353002,37.25,17.7083333333,19.5,35.875,3.2990780433,AJM,27.70535,17.64843,9.60287,19.3208333333,0,140.25,2.9375,1,19.2721,-99.2077,11.7672680721,22.4142692722,25.7409344696,57.2433124223,46.0546979652,22.5888654209,23.4246184232,3.2990780433
9.1333333333,-1.55175,2019-03-03 00:00:00,33370.93359,1.2916666667,13.375,14.75,59.5416666667,35.0416666667,17.0416666667,18.0833333333,31.6666666667,3.2990780433,AJM,29.27169,18.62325,10.02395,20.175,0,161.375,2.5,2,19.2721,-99.2077,10.2985180721,13.163070575,15.965568371,55.5941353002,37.25,17.7083333333,19.5,3.2990780433
7.7571593033,-0.26467,2019-03-04 00:00:00,21971.29688,4.6103266725,15.3702052111,20.1068689392,36.4866248447,27.2760625972,12.1360641752,15.2659035131,35.4583333333,3.2990780433,AJM,27.56213,18.06033,9.30288,18.325,4E-05,186.875,2.9458333333,2,19.2721,-99.2077,9.1333333333,13.375,14.75,59.5416666667,35.0416666667,17.0416666667,18.0833333333,3.2990780433
6.9791666667,0.29731,2019-03-05 00:00:00,7753.93994,3.375,10.4583333333,13.875,43.4583333333,26.8333333333,12.9583333333,13.7916666667,37.1666666667,2.125,AJM,27.8186,18.47231,11.08752,18.175,4E-05,157.0416666667,2.7875,2,19.2721,-99.2077,7.7571593033,15.3702052111,20.1068689392,36.4866248447,27.2760625972,12.1360641752,15.2659035131,3.2990780433
6.95,-0.43268,2019-03-06 00:00:00,15712.31934,7.25,16.1666666667,23.375,37.375,31.25,17.5416666667,13.625,42.0833333333,4.125,AJM,26.67617,16.60482,7.88003,17.0375,1E-05,139.5416666667,2.75,2,19.2721,-99.2077,6.9791666667,10.4583333333,13.875,43.4583333333,26.8333333333,12.9583333333,13.7916666667,3.2990780433
8.5083333333,-0.8069666667,2019-03-07 00:00:00,21724.83203,3.1593300029,12.4559359389,15.7826011362,52.0591562112,34.625,17.8333333333,16.7916666667,36.8333333333,3.8457949185,AJM,27.9374,17.7347,9.98409,18.5416666667,0,145.2083333333,2.7916666667,2,19.2721,-99.2077,6.95,16.1666666667,23.375,37.375,31.25,17.5416666667,13.625,2.125
8.8506014054,-1.22784,2019-03-08 00:00:00,24682.42969,3.4264950044,11.4964039083,15.1739017044,47.7191353002,30.2083333333,13.5416666667,16.5833333333,32.7083333333,1.3290514221,AJM,28.21664,17.99716,10.02233,19.225,0,154.0416666667,3.4,2,19.2721,-99.2077,8.5083333333,12.4559359389,15.7826011362,52.0591562112,34.625,17.8333333333,16.7916666667,4.125
8.51875,-0.88651,2019-03-09 00:00:00,24757.79297,1.75,10.5,12.5833333333,55.4583333333,36.7083333333,19.9583333333,16.7916666667,34.9166666667,1.4166666667,AJM,28.59911,18.52599,10.43603,19.4125,0,152.9583333333,2.8291666667,2,19.2721,-99.2077,8.8506014054,11.4964039083,15.1739017044,47.7191353002,30.2083333333,13.5416666667,16.5833333333,3.8457949185
11.2020833333,-0.9312666667,2019-03-10 00:00:00,31734.88867,1.3333333333,9.5,10.8333333333,55.5416666667,45.8333333333,23.75,22.125,37.25,4,AJM,28.64868,19.1979,11.22543,20.1291666667,0,159.375,2.8916666667,2,19.2721,-99.2077,8.51875,10.5,12.5833333333,55.4583333333,36.7083333333,19.9583333333,16.7916666667,1.3290514221
12.075,-1.5669866667,2019-03-11 00:00:00,29374.57031,1.9583333333,8.25,10.2083333333,56.1666666667,43.2083333333,19.3333333333,23.9583333333,28.75,2.8333333333,AJM,29.55892,19.04968,10.66287,20.6166666667,0,145.5416666667,3.7916666667,2,19.2721,-99.2077,11.2020833333,9.5,10.8333333333,55.5416666667,45.8333333333,23.75,22.125,1.4166666667
9.4226231592,-2.0752633333,2019-03-12 00:00:00,16607.4668,4.4754983348,10.7904679694,15.3496339015,37.8924895445,33.1315156493,14.4610993771,18.6289758783,18.263175026,2.3041282518,AJM,28.06564,17.72057,8.46981,19.7958333333,0,173.7617358754,4.5402464733,1,19.2721,-99.2077,12.075,8.25,10.2083333333,56.1666666667,43.2083333333,19.3333333333,23.9583333333,4
9.4416666667,-2.0490633333,2019-03-13 00:00:00,23086.18359,2.6004983348,10.7488013028,13.3913005681,45.3924895445,34.4583333333,15.875,18.6666666667,30.375,0.8457949185,AJM,28.11434,17.15927,8.49612,19.2083333333,0,174.1666666667,3.0125,1,19.2721,-99.2077,9.4226231592,10.7904679694,15.3496339015,37.8924895445,33.1315156493,14.4610993771,18.6289758783,2.8333333333
13.6422680721,-1.07235,2019-03-14 00:00:00,19850.23438,4.3014950044,15.663070575,19.8822350377,47.3024686335,48.2083333333,21.8333333333,26.2083333333,35.1666666667,1.5373847554,AJM,28.4905,18.31515,10.14041,19.3875,0,156.9583333333,3.2208333333,2,19.2721,-99.2077,9.4416666667,10.7488013028,13.3913005681,45.3924895445,34.4583333333,15.875,18.6666666667,2.3041282518
15.7479166667,-0.0409266667,2019-03-15 00:00:00,13955.75781,3.375,14.7083333333,17.9166666667,41.5416666667,56.875,25.5,31.2916666667,49.375,7.0416666667,AJM,26.73538,17.30074,8.33059,17.3416666667,2E-05,164.25,3.5125,2,19.2721,-99.2077,13.6422680721,15.663070575,19.8822350377,47.3024686335,48.2083333333,21.8333333333,26.2083333333,0.8457949185
12.375,1.35824,2019-03-16 00:00:00,527.00671,5.0833333333,16.3333333333,21.3333333333,29.125,43.8333333333,19.125,24.5,58.75,6.25,AJM,26.08499,17.54574,10.10293,16.1875,5E-05,159.6666666667,2.9,2,19.2721,-99.2077,15.7479166667,14.7083333333,17.9166666667,41.5416666667,56.875,25.5,31.2916666667,1.5373847554
10.1604166667,0.5891333333,2019-03-17 00:00:00,564.23389,3,15.6666666667,18.625,40.625,49.6666666667,29.5416666667,20.0416666667,55.625,7.75,AJM,25.74734,16.9558,9.60974,16.3666666667,3E-05,145.7083333333,2.4166666667,2,19.2721,-99.2077,12.375,16.3333333333,21.3333333333,29.125,43.8333333333,19.125,24.5,7.0416666667
8.8166666667,0.5295266667,2019-03-18 00:00:00,0,3.625,10.6666666667,14.2083333333,30.2083333333,35.2916666667,18.0416666667,17.5,48.9166666667,3.625,AJM,23.80038,16.87536,11.5201,16.3458333333,0.0001,152.375,3.2291666667,2,19.2721,-99.2077,10.1604166667,15.6666666667,18.625,40.625,49.6666666667,29.5416666667,20.0416666667,6.25
9.5166666667,0.1558933333,2019-03-19 00:00:00,6835.08398,7.0171650015,14.3321346361,21.5579672348,27.6841562112,34.125,15.375,18.7916666667,46.5,2.0124615851,AJM,24.29104,15.66006,8.27145,15.5041666667,1E-05,177.2916666667,3.3041666667,2,19.2721,-99.2077,8.8166666667,10.6666666667,14.2083333333,30.2083333333,35.2916666667,18.0416666667,17.5,7.75
10.8318514054,-1.1796866667,2019-03-20 00:00:00,23671.22656,6.4264950044,15.288070575,21.8822350377,37.1774686335,35.8333333333,15.25,20.5833333333,36.75,5.7040514221,AJM,25.08413,15.31198,7.22579,16.4916666667,1E-05,177.4166666667,3.2416666667,2,19.2721,-99.2077,9.5166666667,14.3321346361,21.5579672348,27.6841562112,34.125,15.375,18.7916666667,3.625
9.2479166667,0.9761266667,2019-03-21 00:00:00,6944.45703,5.7254983348,17.0404679694,22.8079672348,29.375,38.875,20.75,18.25,55.7083333333,7.5416666667,AJM,24.51962,15.48446,7.86587,14.5083333333,2E-05,162.75,2.5333333333,2,19.2721,-99.2077,10.8318514054,15.288070575,21.8822350377,37.1774686335,35.8333333333,15.25,20.5833333333,2.0124615851
7.4520833333,1.0258033333,2019-03-22 00:00:00,4209.44434,3,11.375,14.5416666667,29.0833333333,28.5416666667,13.7916666667,14.75,53.5416666667,1,AJM,24.90151,15.94247,7.983,14.9166666667,3E-05,162.25,3.025,2,19.2721,-99.2077,9.2479166667,17.0404679694,22.8079672348,29.375,38.875,20.75,18.25,5.7040514221
8.15625,-0.2705566667,2019-03-23 00:00:00,12674.32227,2.875,13.2916666667,16.0833333333,35.625,29.9583333333,13.875,16.125,38.9583333333,0.8333333333,AJM,25.68627,16.10861,7.57736,16.3791666667,2E-05,162.1666666667,3.2958333333,2,19.2721,-99.2077,7.4520833333,11.375,14.5416666667,29.0833333333,28.5416666667,13.7916666667,14.75,7.5416666667
8.1125,-0.9956633333,2019-03-24 00:00:00,20218.5625,1.875,11.4166666667,13.2083333333,53.1666666667,32.25,16.1666666667,16.0416666667,30.625,1.75,AJM,26.98983,16.65017,8.2131,17.6458333333,0,153.0833333333,2.625,2,19.2721,-99.2077,8.15625,13.2916666667,16.0833333333,35.625,29.9583333333,13.875,16.125,1
